data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
7312869,51,ARM 4945.00,4945,2020-11-24,2020,1,Protests,Protest with intervention,Protesters (Armenia),ARFD: Armenian Revolutionary Federation,6,Police Forces of Armenia (2018-),,1,16,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,News Am,National,"On 24 November 2020, members of the Armenian Revolutionary Federation organized a protest in front of the ruling Civil Contract party in Yerevan demanding the resignation of the prime minister of Armenia as part of string of nationwide protests against the agreement ending Nagorno-Karabakh conflict. The police detained 2 protesters after they started to draw slogans on the ground. [size=no report]",0,1606760000,ARM
7312876,51,ARM 4943.00,4943,2020-11-23,2020,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,RFE/RL,International,"On 23 November 2020, parents and relatives of missing soldiers during the war in Nagorno Karabakh, organized a protest in front of the ministry of defense of Armenia in Yerevan demanding a meeting with the officials to address their questions. [size=no report]",0,1606760000,ARM
7311062,51,ARM 4942.00,4942,2020-11-21,2020,1,Protests,Peaceful protest,Protesters (Armenia),ARFD: Armenian Revolutionary Federation; HHK: Republican Party of Armenia; BHK: Prosperous Armenia Party; Homeland Party,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Sputnik Armenia,National,"On 21 November 2020, opposition Prosperous Armenia, Republican Party of Armenia, Homeland Party, Armenian Revolutionary Federation parties and others organized a protest in Yerevan demanding the resignation of the Prime Minister. The protests in Armenia started upon the signing of the statement between the president of Azerbaijan to stop the fighting in Nagorno-Karabakh, which the opposition named as surrender of Artsakh. [size=no report]",0,1606240855,ARM
7310953,51,ARM 4941.00,4941,2020-11-20,2020,1,Protests,Protest with intervention,Protesters (Armenia),ARFD: Armenian Revolutionary Federation; HHK: Republican Party of Armenia; Former Government of Armenia (2008-2018),6,Police Forces of Armenia (2018-),,1,16,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Caucasian Knot; Sputnik Armenia,National-International,"On 20 November 2020, protesters tried to block several streets in Yerevan, demanding the resignation of the prime minister of Armenia. Simualtanisly, dozens of other protesters organized an auto rally with the same demand. Police prevented the attempts to close the streets and detained 84 people. Among the detainees were the former head of Parliament's staff and the members of Republican Party of Armenia and and Armenian Revolutionary Federation. The protests in Armenia started upon the signing of the statement between the president of Azerbaijan to stop the fighting in Nagorno-Karabakh, which the opposition named as surrender of Artsakh. [size=at least dozens]",0,1606240855,ARM
7311063,51,ARM 4940.00,4940,2020-11-20,2020,1,Protests,Protest with intervention,Protesters (Armenia),,6,Police Forces of Armenia (2018-),,1,16,Caucasus and Central Asia,Armenia,Shirak,Akhuryan,,Gyumri,40.7847,43.8416,1,Sputnik Armenia,National,"On 20 November 2020, protesters blocked the street next to Shirak Regional Administration in Gyumri (Shirak, Armenia) demanding the resignation of the prime minister of Armenia. The police dispersed the protest and detained 8 people. The protests in Armenia started upon the signing of the statement between the president of Azerbaijan to stop the fighting in Nagorno-Karabakh, which the opposition named as surrender of Artsakh. [size=at least 8]",0,1606240855,ARM
7310952,51,ARM 4939.00,4939,2020-11-19,2020,1,Protests,Protest with intervention,Protesters (Armenia),Homeland Party,6,Police Forces of Armenia (2018-),,1,16,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Sputnik Armenia; Aysor Am,National,"On 19 November 2020, protesters blocked several streets in Yerevan demanding the resignation of the prime minister of Armenia as part of string of nationwide protests against the agreement ending Nagorno-Karabakh conflict. On some streets, the police dispersed the protests and detained 24 people. Among the organizers of the protests was a member of Homeland party. [size=at least 24]",0,1606240855,ARM
7310951,51,ARM 4938.00,4938,2020-11-18,2020,1,Protests,Peaceful protest,Protesters (Armenia),ARFD: Armenian Revolutionary Federation; HHK: Republican Party of Armenia; BHK: Prosperous Armenia Party; Homeland Party; Military Forces of Armenia (2018-),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,RFE/RL; Sputnik Armenia,National-International,"On 18 November 2020, opposition Prosperous Armenia, Republican Party of Armenia, Homeland Party, Armenian Revolutionary Federation parties and others organized a protest in Yerevan demanding the resignation of the Prime Minister. Simultaneously, another group of people organized a protest in Republic Square of Armenia supporting the prime minister. Among the protesters were also soldiers. Similar protests took place on the same day by the parliament. The protests in Armenia started upon the signing of the statement between the president of Azerbaijan to stop the fighting in Nagorno-Karabakh, which the opposition named as surrender of Artsakh. [size=no report]",0,1606240855,ARM
7310974,51,ARM 4937.00,4937,2020-11-17,2020,1,Protests,Protest with intervention,Protesters (Armenia),Labour Group (Armenia),6,Police Forces of Armenia (2018-),,1,16,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Aysor Am,National,"On 17 November 2020, a group of employees of Yerevan State University and others organized a protest in front of the Ministry of Education, Science, Culture and Sport in Yerevan demanding a meeting with the minister to understand his position on the statement between the president of Azerbaijan and the prime minister of Armenia to stop the fighting in Nagorno-Karabakh. Police intervened and detained at least 2 people. [size=no report]",0,1606240855,ARM
7310950,51,ARM 4934.00,4934,2020-11-16,2020,1,Protests,Peaceful protest,Protesters (Armenia),ARFD: Armenian Revolutionary Federation; HHK: Republican Party of Armenia; BHK: Prosperous Armenia Party; Homeland Party,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Sputnik Armenia; News Am,National,"On 16 November 2020, opposition Prosperous Armenia, Republican Party of Armenia, Homeland Party, Armenian Revolutionary Federation parties and others organized a protest in Yerevan demanding the resignation of the Prime Minister. The protesters also marched to the general prosecutor's office demanding to stop the political persecutions of the opposition leaders. The protests in Armenia started upon the signing of the statement between the president of Azerbaijan to stop the fighting in Nagorno-Karabakh, which the opposition named as surrender of Artsakh. [size=no report]",0,1606240855,ARM
7310973,51,ARM 4936.00,4936,2020-11-16,2020,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Aysor Am,National,"On 16 November 2020, parents and relatives of missing soldiers during the war in Nagorno Karabakh, organized a protest in front of the ministry of defense of Armenia in Yerevan demanding a meeting with the minister to address their questions. [size=no report]",0,1606240855,ARM
7311047,51,ARM 4935.00,4935,2020-11-16,2020,1,Protests,Peaceful protest,Protesters (Azerbaijan),United Armenia,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,News Am,National,"On 16 November 2020, residents of Hadrut city in Nagorno Karabakh, organized a protest in front of the presidential residency in Yerevan (Yerevan, Armenia), demanding to return Hadrut city under Armenian control. Among the protestors was the member of United Armenia party of Artsakh. [size=no report]",0,1606240855,ARM
7310949,51,ARM 4933.00,4933,2020-11-15,2020,1,Protests,Protest with intervention,Protesters (Armenia),ARFD: Armenian Revolutionary Federation; HHK: Republican Party of Armenia; BHK: Prosperous Armenia Party; Homeland Party,6,Police Forces of Armenia (2018-),,1,16,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,News Am; Tert,National,"On 15 November 2020, members of Prosperous Armenia, Republican Party of Armenia, Homeland, Armenian Revolutionary Federation parties and others organized a protest in front of the courthouse in Yerevan (Yerevan, Armenia) supporting the detained leader of Homeland party. He was detained on suspicion of plotting to assassinate a government official. The member of Homeland party was detained by the police in unknown circumstances. [size=no report]",0,1606240855,ARM
7311061,51,ARM 4932.00,4932,2020-11-15,2020,1,Protests,Peaceful protest,Protesters (Armenia),Military Forces of Armenia (2018-); Adekvad Party,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Sputnik Armenia,National,"On 15 November 2020, hundreds of supporters and relatives of the detained commander of the ''Sisakan'' detachment of Armenian army gathered in front of the courthouse in Yerevan (Yerevan, Armenia), demanding his release. He was detained on suspicion of plotting to assassinate a government official. Among the protesters was the leader of Adekvat party. [size=hundreds]",0,1606240855,ARM
7302962,51,ARM 4931.00,4931,2020-11-13,2020,1,Protests,Protest with intervention,Protesters (Armenia),ARFD: Armenian Revolutionary Federation; HHK: Republican Party of Armenia; BHK: Prosperous Armenia Party; Homeland Party,6,Police Forces of Armenia (2018-),,1,16,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Sputnik Armenia,National,"On 13 November 2020, thousands of people participated in the protest in Yerevan organized by opposition Prosperous Armenia, Republican Party of Armenia, Homeland Party, Armenian Revolutionary Federation parties and others demanding the resignation of the Prime Minister. The police detained some of the protestors. The protests in Armenia started upon the signing of the agreement between the president of Azerbaijan to stop the fighting in Nagorno-Karabakh, which the opposition named as surrender of Artsakh. [size=thousands]",0,1605565623,ARM
7302947,51,ARM 4929.00,4929,2020-11-12,2020,1,Protests,Peaceful protest,Protesters (Azerbaijan),Refugees/IDPs (Azerbaijan),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,RFE/RL,International,"On 12 November 2020, residents of Artsakh's Hadrut region, officially citizens of Azerbaijan, organized protests in front of the embassies of France, US and Russia in Yerevan, demanding to return the region under the control of de facto Artsakh republic. According to the joined statement of Armenia and Azerbaijan, Hadrut region will stay under the control of Azerbaijan. [size=no report]",0,1605565623,ARM
7302770,51,ARM 4930.00,4930,2020-11-12,2020,1,Protests,Protest with intervention,Protesters (Armenia),ARFD: Armenian Revolutionary Federation; HHK: Republican Party of Armenia; BHK: Prosperous Armenia Party; Homeland Party; Sasna Tsrer,6,Police Forces of Armenia (2018-),,1,16,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Tert; Hetq,National,"On 12 November 2020, opposition Prosperous Armenia, Republican Party of Armenia, Homeland Party, Armenian Revolutionary Federation parties and others organized a protest in Yerevan demanding the resignation of the Prime Minister. Another protests was organized by Sasna Tsrer party for the same reason, in Yerevan city. Police detained some of the protestors, which refused to leave the protest location. The protests in Armenia started upon the signing of the agreement between the president of Azerbaijan to stop the fighting in Nagorno-Karabakh, which the opposition named as surrender of Artsakh. [size=no report]",0,1605565622,ARM
7302769,51,ARM 4928.00,4928,2020-11-11,2020,1,Protests,Protest with intervention,Protesters (Armenia),ARFD: Armenian Revolutionary Federation; HHK: Republican Party of Armenia; BHK: Prosperous Armenia Party; Homeland Party,6,Police Forces of Armenia (2018-),,1,16,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,RFE/RL; News Am,National-International,"On 11 November 2020, opposition parties Prosperous Armenia, Republican Party of Armenia, Homeland Party, Armenian Revolutionary Federation parties and others organized a protest in Yerevan demanding the resignation of the pPime Minister. The police detained 129 protestors. The protests in Armenia started upon the signing of the agreement between the president of Azerbaijan to stop the fighting in Nagorno-Karabakh, which the opposition named as surrender of Artsakh. [size=no report]",0,1605565622,ARM
